Dielectric_constant,Dipole_moment_Gaussian,Dipole_moment_MD,correction_factor,correction_factor_fit,residual,abs_error
12.0,10.7432,11.951255,0.898918147089992,0.9004912754770615,-0.0015731283870695778,0.0015731283870695778
12.5,10.7725,11.969431,0.900001010908539,0.9017218363119527,-0.0017208254034136727,0.0017208254034136727
13.0,10.8002,11.986725,0.901013412754526,0.9028686753027364,-0.0018552625482104457,0.0018552625482104457
13.5,10.8265,12.00317,0.901970062908381,0.9039400554492503,-0.0019699925408692698,0.0019699925408692698
14.0,10.8515,12.018921,0.90286806943818,0.9049431870195336,-0.0020751175813535916,0.0020751175813535916
14.5,10.875,12.033837,0.903701786886427,0.9058843900264395,-0.0021826031400125068,0.0021826031400125068
15.0,10.898,12.048656,0.904499223813843,0.9067692275136956,-0.0022700036998526407,0.0022700036998526407
15.5,10.9197,12.062669,0.90524742078225,0.9076026155919688,-0.002355194809718797,0.002355194809718797
16.0,10.9406,12.07617,0.905966047182178,0.9083889148228581,-0.0024228676406801153,0.0024228676406801153
16.5,10.961,12.089581,0.90664846035607,0.9091320065381072,-0.0024835461820371663,0.0024835461820371663
17.0,10.9817,12.103438,0.907320713337814,0.9098353569139164,-0.0025146435761023156,0.0025146435761023156
17.5,10.9952,12.11049,0.907907111933539,0.9105020710327084,-0.0025949590991694027,0.0025949590991694027
18.0,11.1265,12.217398,0.910709465305133,0.9111349387113872,-0.0004254734062542065,0.0004254734062542065
18.5,11.1411,12.226553,0.911221666482777,0.9117364735228147,-0.0005148070400377014,0.0005148070400377014
19.0,11.1624,12.241316,0.911862744169009,0.9123089461615118,-0.0004462019925027816,0.0004462019925027816
19.5,11.1911,12.262093,0.912658222376881,0.9128544130873965,-0.00019619071051546477,0.00019619071051546477
20.0,11.1931,12.261336,0.912877683149699,0.9133747412092319,-0.0004970580595329288,0.0004970580595329288
20.5,11.2102,12.272959,0.913406457236596,0.9138716292322029,-0.0004651719956069167,0.0004651719956069167
21.0,11.2232,12.281403,0.913836961461162,0.914346626184004,-0.0005096647228419737,0.0005096647228419737
21.5,11.2372,12.290655,0.914288131918112,0.9148011475451275,-0.0005130156270155561,0.0005130156270155561
22.0,11.2506,12.299644,0.914709401345275,0.9152364893371879,-0.0005270879919129223,0.0005270879919129223
22.5,11.2594,12.304911,0.91503303030798,0.9156538404646305,-0.0006208101566504975,0.0006208101566504975
23.0,11.2738,12.314724,0.915473217264147,0.916054293557338,-0.0005810762931910407,0.0005810762931910407
23.5,11.2891,12.325392,0.91592218730244,0.9164388545223587,-0.0005166672199187206,0.0005166672199187206
24.0,11.3072,12.338511,0.916415278958701,0.9168084509805694,-0.0003931720218683932,0.0003931720218683932
24.5,11.3141,12.342457,0.916681338245699,0.9171639397372411,-0.00048260149154211174,0.00048260149154211174
25.0,11.3249,12.349652,0.917021791383271,0.9175061134131604,-0.00048432202988935025,0.00048432202988935025
25.5,11.333,12.35454,0.917314606614249,0.917835706344327,-0.0005210997300779674,0.0005210997300779674
26.0,11.3416,12.360234,0.917587806185546,0.9181533998426552,-0.0005655936571091758,0.0005655936571091758
26.5,11.3564,12.371021,0.917984053215979,0.9184598268969897,-0.00047577368101070494,0.00047577368101070494
27.0,11.3635,12.375403,0.918232723411108,0.9187555763826953,-0.0005228529715873842,0.0005228529715873842
27.5,11.3717,12.380817,0.918493504911671,0.9190411968387283,-0.0005476919270572811,0.0005476919270572811
28.0,11.3912,12.395351,0.918989708318869,0.9193171998631623,-0.0003274915442933457,0.0003274915442933457
28.5,11.3887,12.392216,0.919020456066937,0.9195840631713897,-0.0005636071044526902,0.0005636071044526902
29.0,11.3967,12.397548,0.91927048800295,0.9198422333554597,-0.0005717453525097005,0.0005717453525097005
29.5,11.404,12.402305,0.919506494962025,0.9200921283780785,-0.0005856334160535548,0.0005856334160535548
30.0,11.4048,12.401992,0.919594207124146,0.920334139830573,-0.0007399327064270267,0.0007399327064270267
30.5,11.4047,12.401004,0.919659408222108,0.9205686349804708,-0.0009092267583628022,0.0009092267583628022
31.0,11.4228,12.414474,0.9201195314437,0.9207959586312212,-0.0006764271875212557,0.0006764271875212557
31.5,11.4174,12.408645,0.92011658001337,0.9210164348138583,-0.0008998548004882645,0.0008998548004882645
32.0,11.4365,12.423714,0.920537932537726,0.9212303683280633,-0.0006924357903372869,0.0006924357903372869
32.5,11.4414,12.426744,0.920707789586717,0.921438046148039,-0.0007302565613220846,0.0007302565613220846
33.0,11.481,12.45826,0.921557264016002,0.9216397387068331,-8.247469083111358e-05,8.247469083111358e-05
33.5,11.4578,12.438361,0.921166381969457,0.9218357010711955,-0.0006693191017385081,0.0006693191017385081
34.0,11.5119,12.482209,0.922264640817983,0.9220261740177036,0.00023846680027939104,0.00023846680027939104
34.5,11.5255,12.492549,0.922589937409891,0.9222113850197022,0.00037855239018880216,0.00037855239018880216
35.0,11.5365,12.500801,0.922860863075894,0.9223915491535621,0.00046931392233184877,0.00046931392233184877
35.5,11.5459,12.507699,0.923103442127924,0.9225668699318504,0.0005365721960735037,0.0005365721960735037
36.0,11.5542,12.513777,0.923318355441367,0.9227375400701975,0.0005808153711694963,0.0005808153711694963
36.5,11.5617,12.519251,0.923513714997806,0.9229037421939358,0.0006099728038702068,0.0006099728038702068
37.0,11.5692,12.524632,0.923715762666719,0.923065649489959,0.0006501131767600032,0.0006501131767600032
37.5,11.5753,12.52901,0.92387985962179,0.9232234263086893,0.0006564333131007238,0.0006564333131007238
38.0,11.5815,12.533451,0.924047175833695,0.9233772287205569,0.0006699471131380585,0.0006699471131380585
38.5,11.5872,12.537422,0.924209139646093,0.9235272050309473,0.0006819346151456518,0.0006819346151456518
39.0,11.5929,12.541441,0.924367463037142,0.9236734962571903,0.0006939667799517046,0.0006939667799517046
39.5,11.5981,12.54513,0.92451014855964,0.9238162365708161,0.0006939119888238476,0.0006939119888238476
40.0,11.6031,12.548598,0.924653096704508,0.9239555537079928,0.0006975429965152546,0.0006975429965152546
40.5,11.6079,12.552003,0.924784673808635,0.9240915693507838,0.0006931044578512013,0.0006931044578512013
41.0,11.6124,12.555083,0.924916227156762,0.924224399481619,0.0006918276751429753,0.0006918276751429753
41.5,11.6168,12.558153,0.925040489632512,0.9243541547131484,0.0006863349193635404,0.0006863349193635404
42.0,11.621,12.561039,0.925162321365295,0.9244809405954499,0.0006813807698450303,0.0006813807698450303
42.5,11.625,12.563764,0.925280035505283,0.9246048579023862,0.0006751776028968148,0.0006751776028968148
43.0,11.629,12.566532,0.925394532079336,0.924726002898741,0.0006685291805950122,0.0006685291805950122
43.5,11.6329,12.569183,0.925509637340788,0.924844467589625,0.0006651697511629306,0.0006651697511629306
44.0,11.6365,12.571662,0.925613494858516,0.9249603399535095,0.0006531549050065033,0.0006531549050065033
44.5,11.6401,12.574104,0.925720035399739,0.9250737041601251,0.0006463312396138843,0.0006463312396138843
45.0,11.6435,12.576444,0.925818140644526,0.9251846407743655,0.0006334998701605921,0.0006334998701605921
45.5,11.6466,12.578566,0.925908406411351,0.9252932269472269,0.0006151794641240382,0.0006151794641240382
46.0,11.6501,12.580972,0.926009532490812,0.9253995365947418,0.0006099958960701368,0.0006099958960701368
46.5,11.6533,12.583071,0.926109373458991,0.9255036405657732,0.0006057328932178585,0.0006057328932178585
47.0,11.6563,12.58512,0.926196969119087,0.925605606799472,0.0005913623196149853,0.0005913623196149853
47.5,11.6591,12.58698,0.926282555466045,0.925705500473135,0.0005770549929099422,0.0005770549929099422
48.0,11.6622,12.589064,0.926375463656393,0.9258033841411352,0.0005720795152578395,0.0005720795152578395
48.5,11.6649,12.590965,0.926450037785031,0.9258993178655499,0.0005507199194810797,0.0005507199194810797
49.0,11.6677,12.592816,0.92653620921643,0.9259933593390606,0.0005428498773694113,0.0005428498773694113
49.5,11.6705,12.594753,0.926616028119011,0.9260855640006487,0.0005304641183623282,0.0005304641183623282
50.0,11.6731,12.596444,0.926698042717453,0.9261759851445802,0.000522057572872825,0.000522057572872825
50.5,11.6757,12.598178,0.9267768720207,0.9262646740231248,0.0005121979975751811,0.0005121979975751811
51.0,11.678,12.599758,0.926843198099519,0.9263516799434283,0.00049151815609072,0.00049151815609072
51.5,11.6806,12.601467,0.926923825614907,0.9264370503589217,0.0004867752559853944,0.0004867752559853944
52.0,11.6829,12.603058,0.926989306880917,0.9265208309556239,0.0004684759252930881,0.0004684759252930881
52.5,11.6853,12.604618,0.927064985230016,0.9266030657336672,0.0004619194963487727,0.0004619194963487727
53.0,11.6874,12.606017,0.927128687832168,0.9266837970843511,0.00044489074781683957,0.00044489074781683957
53.5,11.6896,12.607479,0.927195674884725,0.9267630658630083,0.00043260902171671223,0.00043260902171671223
54.0,11.6919,12.609051,0.927262487874781,0.9268409114579464,0.00042157641683460145,0.00042157641683460145
54.5,11.694,12.610477,0.927324160695904,0.9269173718557093,0.00040678884019462735,0.00040678884019462735
55.0,11.6961,12.611816,0.927392216949565,0.926992483702885,0.00039973324667996746,0.00039973324667996746
55.5,11.6983,12.613277,0.927459216189417,0.927066282364672,0.0003929338247449232,0.0003929338247449232
56.0,11.7003,12.61464,0.927517551035939,0.9271388019804008,0.0003787490555382522,0.0003787490555382522
56.5,11.7022,12.615874,0.927577431416959,0.9272100755161925,0.0003673559007665306,0.0003673559007665306
57.0,11.7041,12.61717,0.9276327417321,0.9272801348149273,0.0003526069171726487,0.0003526069171726487
57.5,11.7059,12.61839,0.927685703168154,0.9273490106436797,0.00033669252447432463,0.00033669252447432463
58.0,11.7076,12.619501,0.927738743394053,0.9274167327387702,0.0003220106552828117,0.0003220106552828117
58.5,11.7095,12.620783,0.927795050433876,0.9274833298485728,0.0003117205853031546,0.0003117205853031546
59.0,11.7114,12.62202,0.927854654009422,0.9275488297742047,0.0003058242352173002,0.0003058242352173002
59.5,11.7132,12.62323,0.927908308729224,0.9276132594082238,0.0002950493210002181,0.0002950493210002181
60.0,11.7149,12.624366,0.927959471390484,0.9276766447714422,0.0002828266190417761,0.0002828266190417761
60.5,11.7165,12.625382,0.928011524720599,0.9277390110479662,0.00027251367263281256,0.00027251367263281256
61.0,11.7181,12.626461,0.928058939080396,0.9278003826185584,0.0002585564618377001,0.0002585564618377001
61.5,11.7198,12.627553,0.928113309047287,0.9278607830924157,0.0002525259548712411,0.0002525259548712411
62.0,11.7213,12.628541,0.928159476221362,0.927920235337453,0.00023924088390891995,0.00023924088390891995
62.5,11.7229,12.629656,0.928204220289135,0.9279787615091685,0.000225458779966492,0.000225458779966492
63.0,11.7246,12.63076,0.928257682039719,0.928036383078173,0.00022129896154599038,0.00022129896154599038
63.5,11.726,12.631673,0.928301421355667,0.9280931208564516,0.00020830049921538585,0.00020830049921538585
64.0,11.7275,12.632639,0.928349175496901,0.9281489950224259,0.0002001804744751201,0.0002001804744751201
64.5,11.729,12.633671,0.928392072264665,0.9282040251448811,0.00018804711978392952,0.00018804711978392952
65.0,11.7302,12.634443,0.92843032336289,0.9282582302058167,0.0001720931570733386,0.0001720931570733386
65.5,11.7319,12.635563,0.928482569395602,0.9283116286222761,0.00017094077332591162,0.00017094077332591162
66.0,11.7333,12.636524,0.928522748819217,0.9283642382672106,0.00015851055200644115,0.00015851055200644115
66.5,11.7344,12.637221,0.928558581036131,0.9284160764894241,0.0001425045467068342,0.0001425045467068342
67.0,11.7358,12.638146,0.92860139453999,0.9284671601326475,0.00013423440734250391,0.00013423440734250391
67.5,11.7373,12.639159,0.92864564802136,0.9285175055537862,0.00012814246757375525,0.00012814246757375525
68.0,11.7386,12.640021,0.928685165950278,0.9285671286403816,0.00011803730989634609,0.00011803730989634609
68.5,11.7401,12.641027,0.9287299204408,0.9286160448273271,0.00011387561347298014,0.00011387561347298014
69.0,11.7412,12.641662,0.928770283527593,0.9286642691128745,0.00010601441471858042,0.00010601441471858042
69.5,11.7424,12.642578,0.928797908148164,0.9287118160739656,8.609207419840725e-05,8.609207419840725e-05
70.0,11.7436,12.643298,0.928839927683426,0.9287586998809229,8.122780250319206e-05,8.122780250319206e-05
70.5,11.7449,12.644174,0.928878390949065,0.9288049343115292,7.34566375357737e-05,7.34566375357737e-05
71.0,11.7461,12.644913,0.928919004820357,0.9288505327645272,6.847205582982685e-05,6.847205582982685e-05
71.5,11.7472,12.645654,0.928951559168075,0.9288955082725645,5.6050895510528775e-05,5.6050895510528775e-05
72.0,11.7485,12.646519,0.928990815575416,0.9289398735146124,5.0942060803582656e-05,5.0942060803582656e-05
72.5,11.7495,12.647158,0.929022947289818,0.9289836408278829,3.930646193517351e-05,3.930646193517351e-05
73.0,11.7507,12.647946,0.929059943804314,0.9290268222192666,3.312158504742424e-05,3.312158504742424e-05
73.5,11.7517,12.648637,0.929088248797084,0.9290694293763141,1.8819420769866646e-05,1.8819420769866646e-05
74.0,11.7528,12.649358,0.929122252686658,0.9291114736777826,1.0779008875472229e-05,1.0779008875472229e-05
74.5,11.7539,12.650101,0.929154636789066,0.9291529662037674,1.6705852985410274e-06,1.6705852985410274e-06
75.0,11.755,12.650802,0.929190101939782,0.9291939177454367,-3.815805654672211e-06,3.815805654672211e-06
75.5,11.7561,12.651491,0.929226444535273,0.929234338814388,-7.894279114961655e-06,7.894279114961655e-06
76.0,11.7571,12.652168,0.929255760751833,0.929274239651644,-1.8478899810991933e-05,1.8478899810991933e-05
76.5,11.758,12.652786,0.929281503694127,0.9293136302363028,-3.2126542175769934e-05,3.2126542175769934e-05
77.0,11.7592,12.653515,0.929322800818587,0.9293525202938577,-2.9719475270750806e-05,2.9719475270750806e-05
77.5,11.7601,12.65409,0.929351695775832,0.9293909193042038,-3.922352837182341e-05,3.922352837182341e-05
78.0,11.7611,12.654734,0.929383422836071,0.9294288365093412,-4.5413673270155996e-05,4.5413673270155996e-05
78.5,11.7621,12.655438,0.929410740268334,0.9294662809207906,-5.554065245660933e-05,5.554065245660933e-05
79.0,11.763,12.656027,0.92943859870084,0.9295032613267346,-6.466262589455152e-05,6.466262589455152e-05
79.5,11.7641,12.656739,0.9294732237111,0.9295397862988926,-6.656258779258462e-05,6.656258779258462e-05
80.0,11.7648,12.657184,0.92949584994577,0.929575864199146,-8.001425337600399e-05,8.001425337600399e-05
