Dielectric_constant,correction_factor_spline,correction_factor_pchip
8.09009009009009,0.835043868022318,0.8464033097888747
8.168168168168169,0.8355066111305945,0.8468609478942773
8.246246246246248,0.8359676499058044,0.8473123210661027
8.324324324324325,0.8364269874101199,0.8477582555354319
8.402402402402402,0.8368846267057134,0.8481995775333457
8.48048048048048,0.8373405708547569,0.8486371132909255
8.558558558558559,0.8377948229194225,0.8490710793716476
8.636636636636638,0.8382473859618824,0.8495005197137424
8.714714714714715,0.8386982630443091,0.8499256266961228
8.792792792792792,0.8391474572288744,0.8503466544794798
8.87087087087087,0.8395949715777506,0.8507638572245045
8.94894894894895,0.8400408091531101,0.8511774890918884
9.027027027027028,0.8404849730171247,0.851587636167843
9.105105105105105,0.8409274662319668,0.8519928024201585
9.183183183183184,0.8413682918598085,0.852393526276877
9.26126126126126,0.8418074529628219,0.852791013654102
9.33933933933934,0.8422449526031796,0.8531864704679366
9.417417417417418,0.842680793843053,0.8535811026344842
9.495495495495495,0.8431149797446157,0.8539761160698481
9.573573573573574,0.8435475133700384,0.8543715554875139
9.651651651651651,0.8439783977814939,0.8547663067250806
9.72972972972973,0.844407636041154,0.8551601882036916
9.807807807807809,0.8448352312111913,0.8555530219294847
9.885885885885887,0.8452611863537777,0.855944629908598
9.963963963963964,0.8456855045310857,0.8563348341471693
10.042042042042043,0.8461081888052876,0.8567230983497682
10.12012012012012,0.8465292422385551,0.8571080518770355
10.198198198198199,0.8469486678930602,0.8574908607397083
10.276276276276276,0.8473664688309758,0.8578730133529434
10.354354354354355,0.8477826481144739,0.8582559981318973
10.432432432432433,0.8481972088057264,0.8586413034917268
10.51051051051051,0.8486101539669053,0.8590301257796529
10.588588588588589,0.8490214866601833,0.8594067444688446
10.666666666666668,0.8494312099477325,0.8597714426401004
10.744744744744745,0.8498393268917247,0.8601381230223716
10.822822822822824,0.8502458405543324,0.8605206883446092
10.9009009009009,0.8506507539977283,0.8609330413357642
10.97897897897898,0.8510540702840833,0.8613890847247879
11.057057057057058,0.8514557924755705,0.8619252453974291
11.135135135135135,0.8518559236343615,0.862581988312031
11.213213213213214,0.8522544668226291,0.8633125320818857
11.29129129129129,0.8526514251025452,0.8640662585565462
11.36936936936937,0.8530468015362819,0.8647925495855656
11.447447447447448,0.8534405991860113,0.865440787018497
11.525525525525525,0.853832821113906,0.865966885413867
11.603603603603604,0.8542234703821379,0.8664251313621548
11.681681681681683,0.8546125500528792,0.8668457843383366
11.75975975975976,0.8550000631883017,0.8672357571698533
11.837837837837839,0.8553860128505787,0.8676019626841472
11.915915915915916,0.8557704021018809,0.8679513137086595
11.993993993993994,0.8561532340043816,0.8682907230708318
12.072072072072073,0.8565345116202525,0.868619594421008
12.15015015015015,0.8569142380116659,0.8689322045703547
12.228228228228229,0.8572924162407941,0.8692312460963516
12.306306306306306,0.8576690493698088,0.8695194596089287
12.384384384384385,0.8580441404608827,0.8697995857180163
12.462462462462463,0.8584176925761879,0.8700743650335441
12.54054054054054,0.8587897087778964,0.8703455570955999
12.618618618618619,0.8591601921281807,0.870609780863895
12.696696696696698,0.8595291456892123,0.8708672715147595
12.774774774774775,0.8598965725231644,0.8711190386498494
12.852852852852854,0.8602624756922084,0.8713660918708207
12.93093093093093,0.8606268582585165,0.8716094407793289
13.00900900900901,0.860989723284261,0.8718500806137685
13.087087087087088,0.8613510738316145,0.8720875463709392
13.165165165165165,0.8617109129627482,0.8723212672811691
13.243243243243244,0.8620692437398354,0.8725514064062211
13.32132132132132,0.8624260692250475,0.8727781268078582
13.3993993993994,0.8627813924805572,0.8730015915478434
13.477477477477478,0.8631352165685363,0.8732219636879403
13.555555555555555,0.8634875445511571,0.8734392701330983
13.633633633633634,0.8638383794905918,0.8736533259234748
13.711711711711713,0.8641877244490127,0.873864334979311
13.78978978978979,0.8645355824885919,0.8740725244880194
13.867867867867869,0.8648819566715015,0.8742781216370126
13.945945945945946,0.8652268500599134,0.874481353613703
14.024024024024024,0.8655702657160005,0.8746823970973444
14.102102102102103,0.8659122067019346,0.8748807573338475
14.18018018018018,0.866252676079888,0.8750765311954878
14.258258258258259,0.8665916769120322,0.8752700821373853
14.336336336336338,0.8669292122605403,0.8754617736146602
14.414414414414415,0.8672652851875841,0.8756519690824323
14.492492492492493,0.8675998987553354,0.8758410319958218
14.57057057057057,0.867933056025967,0.8760290932279592
14.64864864864865,0.8682647600616508,0.8762158826506188
14.726726726726728,0.8685950139245592,0.8764012662443869
14.804804804804805,0.868923820676864,0.8765851118583654
14.882882882882884,0.8692511833807377,0.8767672873416569
14.96096096096096,0.8695771050983523,0.8769476605433636
15.03903903903904,0.8699015888918801,0.8771259941189212
15.117117117117118,0.8702246378234931,0.8773018116435047
15.195195195195195,0.8705462549553636,0.8774756089309544
15.273273273273274,0.8708664433496639,0.877648018865229
15.351351351351353,0.8711852060685663,0.8778196743302875
15.42942942942943,0.8715025461742423,0.8779912082100888
15.507507507507508,0.8718184667288646,0.8781632462314751
15.585585585585585,0.8721329707946055,0.8783354029775149
15.663663663663664,0.8724460614336368,0.8785072060110987
15.741741741741743,0.8727577417081308,0.8786787407580781
15.81981981981982,0.87306801468026,0.8788500926443049
15.897897897897899,0.8733768834121962,0.8790213470956307
15.975975975975976,0.8736843509661121,0.8791925895379072
16.054054054054056,0.8739904204041788,0.8793636784774423
16.132132132132135,0.8742950947885697,0.8795341702119486
16.21021021021021,0.8745983771814559,0.879704406450037
16.28828828828829,0.8749002706450106,0.8798747785512901
16.366366366366368,0.8752007782414055,0.8800456778752893
16.444444444444443,0.8754999030328123,0.8802174957816167
16.52252252252252,0.875797648081404,0.8803905497875802
16.6006006006006,0.8760940164493525,0.8805639965883633
16.67867867867868,0.8763890111988297,0.8807378346569785
16.756756756756758,0.8766826353920082,0.8809125169535801
16.834834834834837,0.8769748920910602,0.8810884964383222
16.912912912912915,0.8772657843581572,0.8812662260713586
16.99099099099099,0.8775553152554718,0.8814461588128438
17.06906906906907,0.8778434878451766,0.881627983840745
17.147147147147148,0.8781303051894433,0.8818110214013535
17.225225225225223,0.8784157703504439,0.8819957831935895
17.303303303303302,0.8786998863903513,0.8821827940703025
17.38138138138138,0.8789826563713371,0.8823725788843422
17.45945945945946,0.8792640833555736,0.8825656624885578
17.53753753753754,0.879544170405233,0.8827621517140101
17.615615615615617,0.8798229205824875,0.8829601737125342
17.693693693693696,0.8801003369495091,0.8831605857330543
17.771771771771775,0.8803764225684705,0.8833647711829088
17.84984984984985,0.8806511805015432,0.8835741134694362
17.92792792792793,0.8809246138108998,0.8837899959999749
18.006006006006007,0.8811967255587125,0.8840138096848009
18.084084084084086,0.8814675188071532,0.8842477344341071
18.16216216216216,0.8817369966183943,0.8844913419316752
18.24024024024024,0.8820051620546079,0.8847426447381999
18.31831831831832,0.8822720181779661,0.8849996554143755
18.396396396396398,0.8825375680506413,0.8852603865208967
18.474474474474476,0.8828018147348055,0.885522850618458
18.55255255255255,0.8830647612926309,0.8857860163585406
18.63063063063063,0.8833264107862896,0.8860520491570609
18.70870870870871,0.8835867662779543,0.886321531714376
18.786786786786788,0.8838458308297966,0.886594863693192
18.864864864864867,0.8841036075039888,0.8868724447562142
18.942942942942942,0.8843600993627034,0.8871546745661486
19.02102102102102,0.8846153094681121,0.8874414134374415
19.0990990990991,0.8848692408823875,0.8877244874413346
19.177177177177178,0.8851218966677014,0.8880064134993465
19.255255255255257,0.8853732798862262,0.8882942771698287
19.333333333333336,0.885623393600134,0.8885951640111324
19.41141141141141,0.8858722408715971,0.8889161595816087
19.48948948948949,0.8861198247627877,0.8892643494396091
19.56756756756757,0.8863661483358777,0.8896533945857426
19.645645645645647,0.8866112146530395,0.8900895761415357
19.723723723723726,0.8868550267764453,0.8905601450121242
19.8018018018018,0.887097587768267,0.8910521324247448
19.87987987987988,0.8873389006906772,0.891552569606635
19.95795795795796,0.8875789686058478,0.8920484877850319
20.036036036036037,0.8878177945759513,0.8925375397877944
20.114114114114116,0.8880553816631593,0.8930734562581015
20.19219219219219,0.8882917329296444,0.8936364826829151
20.27027027027027,0.8885268514375789,0.8941913287145873
20.34834834834835,0.8887607402491348,0.8947027040054706
20.426426426426428,0.8889934024264843,0.8951353182079168
20.504504504504506,0.8892248410317992,0.8954540543854548
20.58258258258258,0.8894550591272523,0.8956895479362063
20.66066066066066,0.8896840597750154,0.8958900611302797
20.73873873873874,0.8899118460372608,0.89606407117807
20.816816816816818,0.8901384209761607,0.8962200552899715
20.894894894894897,0.8903637876538872,0.8963664906763787
20.972972972972972,0.8905879491326126,0.8965118545476866
21.05105105105105,0.8908109084745093,0.8966610602925087
21.12912912912913,0.8910326687417488,0.8968062902377292
21.207207207207208,0.8912532329965034,0.8969460251593107
21.285285285285287,0.8914726043009459,0.8970795613429705
21.363363363363366,0.8916907857172481,0.8972061950744266
21.44144144144144,0.891907780307582,0.8973252226393963
21.51951951951952,0.8921235911341203,0.8974359187900733
21.5975975975976,0.8923382212590348,0.8975378562276429
21.675675675675677,0.8925516737444976,0.8976327479685408
21.753753753753756,0.8927639516526811,0.8977227708859988
21.83183183183183,0.8929750580457574,0.8978101018532487
21.90990990990991,0.8931849959858987,0.8978969177435225
21.98798798798799,0.8933937685352771,0.8979853954300523
22.066066066066067,0.8936013787560648,0.8980743761894959
22.144144144144146,0.8938078297104342,0.898160177208303
22.22222222222222,0.8940131244605575,0.8982448862492064
22.3003003003003,0.8942172660686062,0.8983307014263858
22.37837837837838,0.8944202575967533,0.8984198208540205
22.456456456456458,0.8946221021071706,0.8985144426462901
22.534534534534536,0.8948228026620301,0.8986176164473857
22.61261261261261,0.8950223623235045,0.8987351490807441
22.69069069069069,0.8952207841537656,0.8988626855555374
22.76876876876877,0.8954180712149855,0.8989940848513582
22.846846846846848,0.8956142265693368,0.8991232059477994
22.924924924924927,0.8958092532789914,0.8992439078244538
23.003003003003005,0.8960031544061214,0.8993500578833102
23.08108108108108,0.896195933012899,0.8994430888695067
23.15915915915916,0.8963875921614964,0.8995289909660799
23.237237237237238,0.896578134914086,0.8996097413069953
23.315315315315317,0.8967675643328397,0.8996873170262185
23.393393393393396,0.8969558834799302,0.8997636952577155
23.47147147147147,0.8971430954175288,0.8998408531354516
23.54954954954955,0.8973292032078082,0.8999198146936991
23.62762762762763,0.8975142099129408,0.8999982440886494
23.705705705705707,0.8976981185950986,0.9000759386602047
23.783783783783786,0.8978809323164534,0.9001529692815712
23.86186186186186,0.8980626541391779,0.9002294068259544
23.93993993993994,0.8982432871254441,0.9003053221665608
24.01801801801802,0.8984228343374239,0.9003807931184384
24.096096096096097,0.89860129883729,0.9004560010685365
24.174174174174176,0.8987786836872141,0.9005308579611885
24.25225225225225,0.8989549919493688,0.9006051727819573
24.33033033033033,0.8991302266859261,0.9006787545164062
24.40840840840841,0.899304390959058,0.9007514121500987
24.486486486486488,0.8994774878309367,0.9008229546685977
24.564564564564566,0.8996495203637346,0.900893327089731
24.64264264264264,0.8998204916196239,0.9009627409318819
24.72072072072072,0.8999904046607764,0.9010312734592988
24.7987987987988,0.9001592625493647,0.9010989972932302
24.876876876876878,0.9003270683475609,0.9011659850549243
24.954954954954957,0.9004938251175371,0.9012323093656297
25.033033033033036,0.9006595359214655,0.9012980366456647
25.11111111111111,0.9008242038215181,0.9013631548551017
25.18918918918919,0.9009878318798674,0.9014276324399955
25.26726726726727,0.9011504231586853,0.9014914439359123
25.345345345345347,0.901311980720144,0.901554563878418
25.423423423423426,0.9014725076264161,0.9016169668030791
25.5015015015015,0.9016320069396736,0.9016786271759307
25.57957957957958,0.9017904817220882,0.901739367886536
25.65765765765766,0.9019479350358325,0.9017991933808908
25.735735735735737,0.9021043699430787,0.9018583291948564
25.813813813813816,0.9022597895059987,0.9019170008642945
25.89189189189189,0.9024141967867653,0.9019754339250667
25.96996996996997,0.9025675948475498,0.9020338539130346
26.04804804804805,0.9027199867505249,0.9020925069998744
26.126126126126128,0.9028713755578628,0.9021514582126812
26.204204204204206,0.9030217643317356,0.9022104011340325
26.28228228228228,0.9031711561343153,0.9022690076351315
26.36036036036036,0.9033195540277743,0.9023269495871814
26.43843843843844,0.9034669610742849,0.9023838988613853
26.516516516516518,0.9036133803360187,0.9024395350737839
26.594594594594597,0.9037588148751489,0.9024938955510885
26.672672672672675,0.9039032677538467,0.9025472531248893
26.75075075075075,0.9040467420342846,0.9025998300583098
26.82882882882883,0.9041892407786349,0.9026518486144738
26.906906906906908,0.9043307670490698,0.9027035310565045
26.984984984984987,0.9044713239077613,0.9027550996475258
27.063063063063066,0.9046109144168817,0.9028065527789079
27.14114114114114,0.9047495416386033,0.9028575899231965
27.21921921921922,0.9048872086350978,0.9029082874113298
27.2972972972973,0.9050239184685381,0.9029587334390351
27.375375375375377,0.9051596742010956,0.9030090162020404
27.453453453453456,0.9052944788949431,0.9030592238960737
27.53153153153153,0.9054283356122529,0.9031094460710287
27.60960960960961,0.9055612474151963,0.9031597189682471
27.68768768768769,0.9056932173659461,0.9032099496976673
27.765765765765767,0.9058242485266744,0.9032600308308613
27.843843843843846,0.9059543439595534,0.9033098549394012
27.92192192192192,0.906083506726755,0.9033593145948591
28.0,0.9062117398904519,0.903408302368807
28.07807807807808,0.9063390465128159,0.9034567866212828
28.156156156156158,0.9064654296560196,0.9035048550546371
28.234234234234236,0.9065908923822343,0.9035525792539102
28.31231231231231,0.9067154377536331,0.903600030804143
28.39039039039039,0.9068390688323877,0.903647281290376
28.46846846846847,0.9069617886806707,0.9036944022976499
28.546546546546548,0.9070836003606538,0.9037415115489912
28.624624624624627,0.9072045069345092,0.9037887499395005
28.702702702702705,0.9073245114644095,0.9038359283836005
28.78078078078078,0.9074436170125266,0.9038828287480213
28.85885885885886,0.9075618266410329,0.9039292328994933
28.936936936936938,0.9076791434121,0.9039749227047469
29.015015015015017,0.9077955703879005,0.9040196837936043
29.093093093093096,0.9079111106306067,0.9040635209157564
29.17117117117117,0.9080257672023908,0.9041066190630466
29.24924924924925,0.9081395431654244,0.9041491379263764
29.32732732732733,0.9082524415818805,0.9041912371966471
29.405405405405407,0.9083644655139306,0.9042330765647597
29.483483483483486,0.9084756180237471,0.9042748157216156
29.56156156156156,0.9085859021735023,0.9043165306566255
29.63963963963964,0.9086953210253684,0.9043580866118214
29.71771771771772,0.9088038776415176,0.9043994233350557
29.795795795795797,0.9089115750841216,0.9044404849916873
29.873873873873876,0.9090184164153532,0.9044812157470744
29.95195195195195,0.9091244046973841,0.9045215597665754
30.03003003003003,0.9092295429923869,0.9045614600803912
30.10810810810811,0.9093338343625336,0.9046008930503561
30.186186186186188,0.9094372818699963,0.9046399274898836
30.264264264264266,0.9095398885769475,0.9046786437115063
30.342342342342345,0.9096416575455589,0.9047171220277572
30.42042042042042,0.909742591838003,0.9047554427511691
30.4984984984985,0.9098426945164517,0.904793686194275
30.576576576576578,0.9099419686430775,0.9048317622582497
30.654654654654657,0.9100404172800526,0.9048695731949303
30.732732732732735,0.910138043489549,0.9049072080926703
30.81081081081081,0.9102348503337387,0.9049447561058863
30.88888888888889,0.9103308408747944,0.9049823063889945
30.966966966966968,0.9104260181748877,0.9050199480964112
31.045045045045047,0.910520385296191,0.9050577656533634
31.123123123123126,0.9106139453008767,0.905095751945122
31.2012012012012,0.9107067012511165,0.9051338177264745
31.27927927927928,0.9107986562090832,0.9051718708879334
31.35735735735736,0.9108898132369485,0.9052098193200114
31.435435435435437,0.9109801753968849,0.9052475709132213
31.513513513513516,0.9110697457510645,0.90528504492291
31.59159159159159,0.9111585273616591,0.9053225973821551
31.66966966966967,0.9112465232908414,0.9053602416835403
31.74774774774775,0.9113337366007834,0.9053977119940056
31.825825825825827,0.9114201703536572,0.9054347424804914
31.903903903903906,0.9115058276116349,0.9054710673099378
31.98198198198198,0.9115907114368893,0.9055064206492848
32.06006006006006,0.9116748248915917,0.9055405451100359
32.13813813813814,0.9117581710379146,0.9055735257843064
32.21621621621622,0.9118407529380304,0.9056057275519042
32.294294294294296,0.9119225736541111,0.9056375201739945
32.372372372372375,0.9120036362483288,0.9056692734117427
32.45045045045045,0.9120839437828558,0.9057013570263152
32.528528528528525,0.9121634993198646,0.9057341114791881
32.606606606606604,0.9122423059215266,0.9057674100179489
32.68468468468468,0.9123203666500146,0.905801007784136
32.76276276276276,0.9123976845675008,0.9058347104415451
32.84084084084084,0.9124742627361571,0.9058683236539719
32.91891891891892,0.9125501042181557,0.9059016530852122
32.996996996997,0.9126252120756687,0.9059345043990616
33.07507507507508,0.9126995893708688,0.9059667902194202
33.153153153153156,0.9127732391659275,0.9059986565951104
33.231231231231234,0.9128461645230175,0.9060302463269958
33.30930930930931,0.9129183685043109,0.906061702127903
33.38738738738739,0.9129898541719793,0.9060931667106584
33.46546546546547,0.9130606245881956,0.9061247827880883
33.54354354354355,0.9131306828151315,0.9061567154155038
33.62162162162162,0.9132000319149596,0.9061890584460187
33.6996996996997,0.9132686749498519,0.9062215951441212
33.77777777777778,0.9133366149819806,0.9062540821316976
33.85585585585586,0.9134038550735177,0.9062862760306342
33.933933933933936,0.9134703982866353,0.9063179334628171
34.012012012012015,0.9135362476835062,0.9063488113148256
34.090090090090094,0.9136014063263018,0.9063787930080316
34.16816816816817,0.9136658772771948,0.9064080904831946
34.246246246246244,0.9137296635983574,0.906436968284113
34.32432432432432,0.9137927683519614,0.9064656909545852
34.4024024024024,0.9138551946001794,0.9064945230384092
34.48048048048048,0.9139169454051832,0.9065237290793835
34.55855855855856,0.9139780238291453,0.9065534292024234
34.63663663663664,0.9140384329342376,0.9065833692998768
34.71471471471472,0.9140981757826323,0.9066134767544304
34.792792792792795,0.914157255436502,0.9066436916151595
34.870870870870874,0.9142156749580184,0.9066739539311394
34.94894894894895,0.914273437409354,0.9067042037514454
35.02702702702703,0.9143305458526806,0.9067343933302291
35.1051051051051,0.9143870033501705,0.9067646185042072
35.18318318318318,0.9144428129639963,0.9067948869160493
35.26126126126126,0.9144979777563297,0.9068251645067859
35.33933933933934,0.9145525007893431,0.9068554172174477
35.41741741741742,0.9146063851252089,0.9068856109890652
35.4954954954955,0.9146596338260986,0.906915711762669
35.573573573573576,0.9147122499541851,0.9069458463734151
35.651651651651655,0.9147642365716401,0.9069761069495307
35.72972972972973,0.9148155967406357,0.9070063412756139
35.80780780780781,0.9148663335233447,0.9070363964672455
35.885885885885884,0.914916449981939,0.9070661196400056
35.96396396396396,0.9149659491785903,0.9070953579094748
36.04204204204204,0.9150148341754715,0.9071239619015576
36.12012012012012,0.9150631080347543,0.9071519297294358
36.1981981981982,0.9151107738186111,0.9071794359618585
36.27627627627628,0.9151578345892137,0.9072066645471187
36.354354354354356,0.9152042934087351,0.9072337994335096
36.432432432432435,0.9152501533393468,0.9072610245693242
36.510510510510514,0.9152954174432213,0.9072885221827898
36.58858858858859,0.9153400887825304,0.9073162980881964
36.66666666666667,0.9153841704194464,0.9073442159254327
36.74474474474474,0.9154276654161418,0.9073721748755023
36.82282282282282,0.9154705768347885,0.9074000741194086
36.9009009009009,0.9155129077375588,0.9074278128381548
36.97897897897898,0.9155546611866248,0.9074552902127442
37.05705705705706,0.9155958402441586,0.9074824411776075
37.13513513513514,0.9156364479723326,0.9075093383037299
37.213213213213216,0.915676487433319,0.9075360441129753
37.291291291291294,0.9157159616892898,0.9075626182123343
37.36936936936937,0.9157548738024172,0.9075891202087981
37.44744744744745,0.9157932268348732,0.9076156097093572
37.525525525525524,0.9158310238488304,0.9076421381156267
37.6036036036036,0.9158682679064608,0.9076686399085979
37.68168168168168,0.9159049620699364,0.907695094024962
37.75975975975976,0.9159411094014298,0.9077215104340707
37.83783783783784,0.9159767129631127,0.9077478991052753
37.91591591591592,0.9160117758171575,0.9077742700079275
37.993993993993996,0.9160463010257365,0.9078006331113793
38.072072072072075,0.9160802916510216,0.9078270729704068
38.150150150150154,0.9161137507551853,0.907853626122568
38.22822822822823,0.9161466814003995,0.9078801840933401
38.306306306306304,0.9161790866488365,0.9079066377728119
38.38438438438438,0.9162109695626683,0.907932878051071
38.46246246246246,0.9162423332040677,0.9079587958182058
38.54054054054054,0.916273180635206,0.9079843152594809
38.61861861861862,0.916303514918256,0.9080095582560644
38.6966966966967,0.9163333391153897,0.9080345588055543
38.77477477477478,0.9163626562887793,0.9080593269504295
38.852852852852855,0.9163914695005969,0.9080838727331692
38.930930930930934,0.9164197818130148,0.9081082061962522
39.00900900900901,0.916447596288205,0.9081323354081217
39.08708708708709,0.9164749159883401,0.9081561181127974
39.16516516516516,0.9165017439755914,0.908179558377949
39.24324324324324,0.9165280833121322,0.9082027928073213
39.32132132132132,0.9165539370601339,0.908225958004659
39.3993993993994,0.9165793082817689,0.9082491905737068
39.47747747747748,0.9166042000392095,0.9082726271182096
39.55555555555556,0.9166286153946277,0.9082963357269846
39.633633633633636,0.9166525574101958,0.9083201822612006
39.711711711711715,0.9166760291480858,0.9083441307576339
39.78978978978979,0.9166990336704701,0.9083681542452204
39.86786786786787,0.9167215740395209,0.908392225752896
39.945945945945944,0.91674365331741,0.9084163183095967
40.02402402402402,0.91676527456631,0.9084404124431669
40.1021021021021,0.916786440848393,0.9084645881070209
40.18018018018018,0.916807155225831,0.9084888368332165
40.25825825825826,0.9168274207607965,0.9085131105011243
40.33633633633634,0.9168472405154613,0.9085373609901144
40.414414414414416,0.9168666175519979,0.9085615401795574
40.492492492492495,0.9168855549325781,0.9085855999488234
40.570570570570574,0.9169040557193744,0.9086095270259927
40.64864864864865,0.9169221229745591,0.9086333633615032
40.72672672672673,0.916939759760304,0.9086571273386335
40.8048048048048,0.9169569691387816,0.9086808370482943
40.88288288288288,0.9169737541721636,0.9087045105813967
40.96096096096096,0.9169901179226227,0.9087281660288515
41.03903903903904,0.9170060634523309,0.9087518830695426
41.11711711711712,0.9170215938234606,0.9087759407631216
41.1951951951952,0.9170367120981834,0.9088001413596792
41.273273273273276,0.917051421338672,0.9088242134592116
41.351351351351354,0.9170657246070985,0.9088478856617149
41.42942942942943,0.917079624965635,0.9088708865671855
41.50750750750751,0.9170931254764534,0.9088929425295307
41.585585585585584,0.9171062292017265,0.9089136624779338
41.66366366366366,0.9171189392036259,0.9089332904229147
41.74174174174174,0.917131258544324,0.9089523813581477
41.81981981981982,0.917143190285993,0.9089714902773073
41.8978978978979,0.9171547374908053,0.9089911721740677
41.97597597597598,0.9171659032209325,0.9090119820421033
42.054054054054056,0.9171766905385474,0.9090344976624205
42.132132132132135,0.9171871025058219,0.9090587642828449
42.210210210210214,0.9171971421849281,0.9090841505096053
42.28828828828829,0.9172068126380386,0.9091100013553258
42.36636636636637,0.9172161169273247,0.9091356618326307
42.44444444444444,0.9172250581149597,0.909160476954144
42.52252252252252,0.9172336392631149,0.9091838254247475
42.6006006006006,0.9172418634339626,0.909205903571184
42.67867867867868,0.9172497336896757,0.9092271886192198
42.75675675675676,0.9172572530924253,0.9092480382457397
42.83483483483484,0.9172644247043844,0.9092688101276287
42.912912912912915,0.9172712515877252,0.909289861941772
42.990990990990994,0.9172777368046191,0.9093115513650547
43.06906906906907,0.917283883417239,0.9093340324382958
43.14714714714715,0.9172896944877568,0.9093570331143694
43.22522522522522,0.9172951730783448,0.9093803743345455
43.3033033033033,0.9173003222511751,0.9094038793186773
43.38138138138138,0.9173051450684199,0.9094273712866175
43.45945945945946,0.9173096445922514,0.9094506734582188
43.53753753753754,0.9173138238848418,0.9094736401121545
43.61561561561562,0.917317686008363,0.9094963862109587
43.693693693693696,0.9173212340249879,0.9095190071487357
43.771771771771775,0.9173244709968877,0.9095415731932938
43.84984984984985,0.9173273999862354,0.9095641546124417
43.92792792792793,0.9173300240552025,0.9095868216739877
44.00600600600601,0.9173323462659618,0.9096096449853918
